category_id,buy_1201,buy_1202,buy_delta,contribution
4281067,0.0,1.0,1.0,0.0010384215991692627
4285553,1.0,2.0,1.0,0.0010384215991692627
4294512,0.0,1.0,1.0,0.0010384215991692627
4298656,0.0,1.0,1.0,0.0010384215991692627
878325,0.0,1.0,1.0,0.0010384215991692627
883540,0.0,1.0,1.0,0.0010384215991692627
898578,0.0,1.0,1.0,0.0010384215991692627
4302328,0.0,1.0,1.0,0.0010384215991692627
4307317,0.0,1.0,1.0,0.0010384215991692627
4308141,3.0,4.0,1.0,0.0010384215991692627
3770161,0.0,1.0,1.0,0.0010384215991692627
3777010,0.0,1.0,1.0,0.0010384215991692627
3783852,0.0,1.0,1.0,0.0010384215991692627
3783926,0.0,1.0,1.0,0.0010384215991692627
3788576,0.0,1.0,1.0,0.0010384215991692627
1528133,1.0,2.0,1.0,0.0010384215991692627
4323655,0.0,1.0,1.0,0.0010384215991692627
4333465,0.0,1.0,1.0,0.0010384215991692627
4336538,0.0,1.0,1.0,0.0010384215991692627
862523,0.0,1.0,1.0,0.0010384215991692627
863375,0.0,1.0,1.0,0.0010384215991692627
869764,0.0,1.0,1.0,0.0010384215991692627
873521,0.0,1.0,1.0,0.0010384215991692627
3736158,0.0,1.0,1.0,0.0010384215991692627
3736316,1.0,2.0,1.0,0.0010384215991692627
3740075,1.0,2.0,1.0,0.0010384215991692627
3747586,0.0,1.0,1.0,0.0010384215991692627
3756841,0.0,1.0,1.0,0.0010384215991692627
1569885,0.0,1.0,1.0,0.0010384215991692627
3758209,0.0,1.0,1.0,0.0010384215991692627
3758226,1.0,2.0,1.0,0.0010384215991692627
3759918,0.0,1.0,1.0,0.0010384215991692627
3697658,0.0,1.0,1.0,0.0010384215991692627
3702593,5.0,6.0,1.0,0.0010384215991692627
3704829,0.0,1.0,1.0,0.0010384215991692627
3711641,1.0,2.0,1.0,0.0010384215991692627
3729292,0.0,1.0,1.0,0.0010384215991692627
1601543,0.0,1.0,1.0,0.0010384215991692627
1609851,1.0,2.0,1.0,0.0010384215991692627
1612623,0.0,1.0,1.0,0.0010384215991692627
1624041,0.0,1.0,1.0,0.0010384215991692627
1628657,3.0,4.0,1.0,0.0010384215991692627
1629035,1.0,2.0,1.0,0.0010384215991692627
1632647,0.0,1.0,1.0,0.0010384215991692627
1635194,0.0,1.0,1.0,0.0010384215991692627
3733874,0.0,1.0,1.0,0.0010384215991692627
3735942,0.0,1.0,1.0,0.0010384215991692627
4321796,0.0,1.0,1.0,0.0010384215991692627
1699768,0.0,1.0,1.0,0.0010384215991692627
1701471,0.0,1.0,1.0,0.0010384215991692627
1702898,1.0,2.0,1.0,0.0010384215991692627
1711596,0.0,1.0,1.0,0.0010384215991692627
1736178,0.0,1.0,1.0,0.0010384215991692627
1637260,1.0,2.0,1.0,0.0010384215991692627
1646753,0.0,1.0,1.0,0.0010384215991692627
1653613,1.0,2.0,1.0,0.0010384215991692627
1674844,0.0,1.0,1.0,0.0010384215991692627
1678374,0.0,1.0,1.0,0.0010384215991692627
1686309,0.0,1.0,1.0,0.0010384215991692627
1694669,0.0,1.0,1.0,0.0010384215991692627
1695915,0.0,1.0,1.0,0.0010384215991692627
3672452,0.0,1.0,1.0,0.0010384215991692627
3673049,2.0,3.0,1.0,0.0010384215991692627
3681810,0.0,1.0,1.0,0.0010384215991692627
4374048,0.0,1.0,1.0,0.0010384215991692627
4378750,0.0,1.0,1.0,0.0010384215991692627
4390513,0.0,1.0,1.0,0.0010384215991692627
4391936,5.0,6.0,1.0,0.0010384215991692627
809709,0.0,1.0,1.0,0.0010384215991692627
810632,2.0,3.0,1.0,0.0010384215991692627
813818,0.0,1.0,1.0,0.0010384215991692627
820364,0.0,1.0,1.0,0.0010384215991692627
825165,0.0,1.0,1.0,0.0010384215991692627
831271,0.0,1.0,1.0,0.0010384215991692627
833866,0.0,1.0,1.0,0.0010384215991692627
4395670,0.0,1.0,1.0,0.0010384215991692627
4397687,0.0,1.0,1.0,0.0010384215991692627
3663224,0.0,1.0,1.0,0.0010384215991692627
3666135,0.0,1.0,1.0,0.0010384215991692627
1697889,0.0,1.0,1.0,0.0010384215991692627
4402326,0.0,1.0,1.0,0.0010384215991692627
4403323,0.0,1.0,1.0,0.0010384215991692627
4408422,0.0,1.0,1.0,0.0010384215991692627
4425678,0.0,1.0,1.0,0.0010384215991692627
4434812,1.0,2.0,1.0,0.0010384215991692627
800190,0.0,1.0,1.0,0.0010384215991692627
1739706,0.0,1.0,1.0,0.0010384215991692627
1747827,0.0,1.0,1.0,0.0010384215991692627
1755681,0.0,1.0,1.0,0.0010384215991692627
1764424,0.0,1.0,1.0,0.0010384215991692627
1765288,1.0,2.0,1.0,0.0010384215991692627
1766039,1.0,2.0,1.0,0.0010384215991692627
1781370,0.0,1.0,1.0,0.0010384215991692627
1792277,3.0,4.0,1.0,0.0010384215991692627
3641399,0.0,1.0,1.0,0.0010384215991692627
4370954,0.0,1.0,1.0,0.0010384215991692627
4464320,0.0,1.0,1.0,0.0010384215991692627
4466876,0.0,1.0,1.0,0.0010384215991692627
4478620,0.0,1.0,1.0,0.0010384215991692627
4481410,0.0,1.0,1.0,0.0010384215991692627
720513,0.0,1.0,1.0,0.0010384215991692627
724320,1.0,2.0,1.0,0.0010384215991692627
746548,0.0,1.0,1.0,0.0010384215991692627
757910,0.0,1.0,1.0,0.0010384215991692627
3587108,0.0,1.0,1.0,0.0010384215991692627
3590468,0.0,1.0,1.0,0.0010384215991692627
3594090,0.0,1.0,1.0,0.0010384215991692627
3595690,0.0,1.0,1.0,0.0010384215991692627
3608477,1.0,2.0,1.0,0.0010384215991692627
1795157,1.0,2.0,1.0,0.0010384215991692627
1807416,4.0,5.0,1.0,0.0010384215991692627
1827100,1.0,2.0,1.0,0.0010384215991692627
1914382,3.0,4.0,1.0,0.0010384215991692627
1922400,0.0,1.0,1.0,0.0010384215991692627
3523150,0.0,1.0,1.0,0.0010384215991692627
3524510,4.0,5.0,1.0,0.0010384215991692627
3544014,0.0,1.0,1.0,0.0010384215991692627
3547813,0.0,1.0,1.0,0.0010384215991692627
3548883,0.0,1.0,1.0,0.0010384215991692627
3568839,0.0,1.0,1.0,0.0010384215991692627
3570656,1.0,2.0,1.0,0.0010384215991692627
1851019,0.0,1.0,1.0,0.0010384215991692627
1872294,0.0,1.0,1.0,0.0010384215991692627
3571884,1.0,2.0,1.0,0.0010384215991692627
3572783,0.0,1.0,1.0,0.0010384215991692627
3577636,0.0,1.0,1.0,0.0010384215991692627
3582241,0.0,1.0,1.0,0.0010384215991692627
4447409,0.0,1.0,1.0,0.0010384215991692627
680438,0.0,1.0,1.0,0.0010384215991692627
681850,0.0,1.0,1.0,0.0010384215991692627
685330,0.0,1.0,1.0,0.0010384215991692627
703852,0.0,1.0,1.0,0.0010384215991692627
4482419,1.0,2.0,1.0,0.0010384215991692627
4487980,0.0,1.0,1.0,0.0010384215991692627
4489615,0.0,1.0,1.0,0.0010384215991692627
4503832,0.0,1.0,1.0,0.0010384215991692627
4513669,0.0,1.0,1.0,0.0010384215991692627
3470850,0.0,1.0,1.0,0.0010384215991692627
3490970,1.0,2.0,1.0,0.0010384215991692627
3494149,0.0,1.0,1.0,0.0010384215991692627
3497174,0.0,1.0,1.0,0.0010384215991692627
1896675,0.0,1.0,1.0,0.0010384215991692627
1898686,0.0,1.0,1.0,0.0010384215991692627
1900834,0.0,1.0,1.0,0.0010384215991692627
3391862,0.0,1.0,1.0,0.0010384215991692627
3400167,2.0,3.0,1.0,0.0010384215991692627
3409341,0.0,1.0,1.0,0.0010384215991692627
3422001,2.0,3.0,1.0,0.0010384215991692627
3425094,1.0,2.0,1.0,0.0010384215991692627
3443691,0.0,1.0,1.0,0.0010384215991692627
3445730,0.0,1.0,1.0,0.0010384215991692627
3456641,0.0,1.0,1.0,0.0010384215991692627
3459562,4.0,5.0,1.0,0.0010384215991692627
1941546,0.0,1.0,1.0,0.0010384215991692627
1952564,0.0,1.0,1.0,0.0010384215991692627
1954691,0.0,1.0,1.0,0.0010384215991692627
1955349,0.0,1.0,1.0,0.0010384215991692627
1957261,0.0,1.0,1.0,0.0010384215991692627
3461439,0.0,1.0,1.0,0.0010384215991692627
665347,0.0,1.0,1.0,0.0010384215991692627
4524544,0.0,1.0,1.0,0.0010384215991692627
4526708,0.0,1.0,1.0,0.0010384215991692627
609791,0.0,1.0,1.0,0.0010384215991692627
611849,6.0,7.0,1.0,0.0010384215991692627
620409,1.0,2.0,1.0,0.0010384215991692627
622168,0.0,1.0,1.0,0.0010384215991692627
622741,0.0,1.0,1.0,0.0010384215991692627
643645,1.0,2.0,1.0,0.0010384215991692627
654045,0.0,1.0,1.0,0.0010384215991692627
4537798,0.0,1.0,1.0,0.0010384215991692627
1965698,0.0,1.0,1.0,0.0010384215991692627
1970375,0.0,1.0,1.0,0.0010384215991692627
1974051,0.0,1.0,1.0,0.0010384215991692627
1990869,0.0,1.0,1.0,0.0010384215991692627
3381583,4.0,5.0,1.0,0.0010384215991692627
3388914,0.0,1.0,1.0,0.0010384215991692627
577442,0.0,1.0,1.0,0.0010384215991692627
578336,0.0,1.0,1.0,0.0010384215991692627
579105,0.0,1.0,1.0,0.0010384215991692627
592161,0.0,1.0,1.0,0.0010384215991692627
605882,0.0,1.0,1.0,0.0010384215991692627
4576874,6.0,7.0,1.0,0.0010384215991692627
4596941,0.0,1.0,1.0,0.0010384215991692627
3354571,2.0,3.0,1.0,0.0010384215991692627
3367924,1.0,2.0,1.0,0.0010384215991692627
2013232,0.0,1.0,1.0,0.0010384215991692627
2013864,0.0,1.0,1.0,0.0010384215991692627
2015942,0.0,1.0,1.0,0.0010384215991692627
2019624,0.0,1.0,1.0,0.0010384215991692627
2023387,1.0,2.0,1.0,0.0010384215991692627
1961543,0.0,1.0,1.0,0.0010384215991692627
1963052,2.0,3.0,1.0,0.0010384215991692627
3282340,0.0,1.0,1.0,0.0010384215991692627
3298620,0.0,1.0,1.0,0.0010384215991692627
3299155,15.0,16.0,1.0,0.0010384215991692627
3313438,0.0,1.0,1.0,0.0010384215991692627
2044304,0.0,1.0,1.0,0.0010384215991692627
2051267,0.0,1.0,1.0,0.0010384215991692627
2062335,0.0,1.0,1.0,0.0010384215991692627
2066955,0.0,1.0,1.0,0.0010384215991692627
2086128,0.0,1.0,1.0,0.0010384215991692627
3340725,0.0,1.0,1.0,0.0010384215991692627
3343024,0.0,1.0,1.0,0.0010384215991692627
3351726,3.0,4.0,1.0,0.0010384215991692627
4553088,0.0,1.0,1.0,0.0010384215991692627
4559624,0.0,1.0,1.0,0.0010384215991692627
4561988,0.0,1.0,1.0,0.0010384215991692627
573847,0.0,1.0,1.0,0.0010384215991692627
4602388,0.0,1.0,1.0,0.0010384215991692627
4602841,2.0,3.0,1.0,0.0010384215991692627
4612468,0.0,1.0,1.0,0.0010384215991692627
4615159,0.0,1.0,1.0,0.0010384215991692627
4627820,2.0,3.0,1.0,0.0010384215991692627
545775,0.0,1.0,1.0,0.0010384215991692627
553365,1.0,2.0,1.0,0.0010384215991692627
558076,0.0,1.0,1.0,0.0010384215991692627
562672,0.0,1.0,1.0,0.0010384215991692627
565986,0.0,1.0,1.0,0.0010384215991692627
3233128,1.0,2.0,1.0,0.0010384215991692627
3235112,0.0,1.0,1.0,0.0010384215991692627
3248072,7.0,8.0,1.0,0.0010384215991692627
3253709,0.0,1.0,1.0,0.0010384215991692627
3255355,0.0,1.0,1.0,0.0010384215991692627
2124307,1.0,2.0,1.0,0.0010384215991692627
4640095,0.0,1.0,1.0,0.0010384215991692627
4656341,0.0,1.0,1.0,0.0010384215991692627
4662072,0.0,1.0,1.0,0.0010384215991692627
516813,0.0,1.0,1.0,0.0010384215991692627
523181,0.0,1.0,1.0,0.0010384215991692627
526781,0.0,1.0,1.0,0.0010384215991692627
539513,1.0,2.0,1.0,0.0010384215991692627
4693580,0.0,1.0,1.0,0.0010384215991692627
3214361,0.0,1.0,1.0,0.0010384215991692627
2156156,0.0,1.0,1.0,0.0010384215991692627
2165636,0.0,1.0,1.0,0.0010384215991692627
2169876,0.0,1.0,1.0,0.0010384215991692627
2174838,0.0,1.0,1.0,0.0010384215991692627
2185551,0.0,1.0,1.0,0.0010384215991692627
2192649,0.0,1.0,1.0,0.0010384215991692627
3230909,1.0,2.0,1.0,0.0010384215991692627
2251446,0.0,1.0,1.0,0.0010384215991692627
2253970,0.0,1.0,1.0,0.0010384215991692627
2255207,0.0,1.0,1.0,0.0010384215991692627
2271249,0.0,1.0,1.0,0.0010384215991692627
3156448,0.0,1.0,1.0,0.0010384215991692627
3170314,1.0,2.0,1.0,0.0010384215991692627
3184456,0.0,1.0,1.0,0.0010384215991692627
2195789,1.0,2.0,1.0,0.0010384215991692627
2196643,0.0,1.0,1.0,0.0010384215991692627
2197032,0.0,1.0,1.0,0.0010384215991692627
2200343,0.0,1.0,1.0,0.0010384215991692627
2212343,0.0,1.0,1.0,0.0010384215991692627
2221749,1.0,2.0,1.0,0.0010384215991692627
2225310,0.0,1.0,1.0,0.0010384215991692627
3190175,0.0,1.0,1.0,0.0010384215991692627
4632044,0.0,1.0,1.0,0.0010384215991692627
3131155,0.0,1.0,1.0,0.0010384215991692627
4710097,0.0,1.0,1.0,0.0010384215991692627
4718134,0.0,1.0,1.0,0.0010384215991692627
432523,0.0,1.0,1.0,0.0010384215991692627
432873,0.0,1.0,1.0,0.0010384215991692627
445307,0.0,1.0,1.0,0.0010384215991692627
450756,0.0,1.0,1.0,0.0010384215991692627
455943,0.0,1.0,1.0,0.0010384215991692627
467461,0.0,1.0,1.0,0.0010384215991692627
3142010,0.0,1.0,1.0,0.0010384215991692627
3150851,0.0,1.0,1.0,0.0010384215991692627
3154173,0.0,1.0,1.0,0.0010384215991692627
3154837,0.0,1.0,1.0,0.0010384215991692627
3155703,1.0,2.0,1.0,0.0010384215991692627
2240104,0.0,1.0,1.0,0.0010384215991692627
2244246,0.0,1.0,1.0,0.0010384215991692627
4762182,1.0,2.0,1.0,0.0010384215991692627
4764977,0.0,1.0,1.0,0.0010384215991692627
383530,0.0,1.0,1.0,0.0010384215991692627
393045,0.0,1.0,1.0,0.0010384215991692627
393663,0.0,1.0,1.0,0.0010384215991692627
409729,0.0,1.0,1.0,0.0010384215991692627
412619,0.0,1.0,1.0,0.0010384215991692627
428367,3.0,4.0,1.0,0.0010384215991692627
4776549,0.0,1.0,1.0,0.0010384215991692627
2343750,0.0,1.0,1.0,0.0010384215991692627
2279449,0.0,1.0,1.0,0.0010384215991692627
2281023,0.0,1.0,1.0,0.0010384215991692627
2287226,0.0,1.0,1.0,0.0010384215991692627
2289814,0.0,1.0,1.0,0.0010384215991692627
2301954,0.0,1.0,1.0,0.0010384215991692627
2310649,0.0,1.0,1.0,0.0010384215991692627
360294,1.0,2.0,1.0,0.0010384215991692627
362968,0.0,1.0,1.0,0.0010384215991692627
372289,0.0,1.0,1.0,0.0010384215991692627
374203,0.0,1.0,1.0,0.0010384215991692627
378698,0.0,1.0,1.0,0.0010384215991692627
380055,0.0,1.0,1.0,0.0010384215991692627
3075153,0.0,1.0,1.0,0.0010384215991692627
3100554,0.0,1.0,1.0,0.0010384215991692627
3102560,2.0,3.0,1.0,0.0010384215991692627
3118167,0.0,1.0,1.0,0.0010384215991692627
2313724,0.0,1.0,1.0,0.0010384215991692627
2321441,2.0,3.0,1.0,0.0010384215991692627
2322253,1.0,2.0,1.0,0.0010384215991692627
2337395,1.0,2.0,1.0,0.0010384215991692627
472985,0.0,1.0,1.0,0.0010384215991692627
4743234,0.0,1.0,1.0,0.0010384215991692627
2429887,1.0,2.0,1.0,0.0010384215991692627
2431602,0.0,1.0,1.0,0.0010384215991692627
2352202,0.0,1.0,1.0,0.0010384215991692627
2367907,0.0,1.0,1.0,0.0010384215991692627
2370610,0.0,1.0,1.0,0.0010384215991692627
2371594,1.0,2.0,1.0,0.0010384215991692627
2393800,0.0,1.0,1.0,0.0010384215991692627
2394030,2.0,3.0,1.0,0.0010384215991692627
2400671,0.0,1.0,1.0,0.0010384215991692627
3043292,0.0,1.0,1.0,0.0010384215991692627
3045640,0.0,1.0,1.0,0.0010384215991692627
3053292,0.0,1.0,1.0,0.0010384215991692627
3054014,0.0,1.0,1.0,0.0010384215991692627
4789674,2.0,3.0,1.0,0.0010384215991692627
4813803,0.0,1.0,1.0,0.0010384215991692627
4826471,0.0,1.0,1.0,0.0010384215991692627
4832362,0.0,1.0,1.0,0.0010384215991692627
4835015,0.0,1.0,1.0,0.0010384215991692627
4847838,0.0,1.0,1.0,0.0010384215991692627
4853595,0.0,1.0,1.0,0.0010384215991692627
4854759,0.0,1.0,1.0,0.0010384215991692627
337243,0.0,1.0,1.0,0.0010384215991692627
339580,4.0,5.0,1.0,0.0010384215991692627
4868797,3.0,4.0,1.0,0.0010384215991692627
4869428,0.0,1.0,1.0,0.0010384215991692627
4871255,0.0,1.0,1.0,0.0010384215991692627
2988043,0.0,1.0,1.0,0.0010384215991692627
2989452,0.0,1.0,1.0,0.0010384215991692627
2993461,0.0,1.0,1.0,0.0010384215991692627
2997109,0.0,1.0,1.0,0.0010384215991692627
3013991,0.0,1.0,1.0,0.0010384215991692627
3033798,0.0,1.0,1.0,0.0010384215991692627
2495340,7.0,8.0,1.0,0.0010384215991692627
2496932,0.0,1.0,1.0,0.0010384215991692627
2515942,0.0,1.0,1.0,0.0010384215991692627
2952458,0.0,1.0,1.0,0.0010384215991692627
2959407,0.0,1.0,1.0,0.0010384215991692627
2969269,0.0,1.0,1.0,0.0010384215991692627
2975713,0.0,1.0,1.0,0.0010384215991692627
2976589,0.0,1.0,1.0,0.0010384215991692627
2440364,1.0,2.0,1.0,0.0010384215991692627
2443475,1.0,2.0,1.0,0.0010384215991692627
2459106,0.0,1.0,1.0,0.0010384215991692627
2464463,0.0,1.0,1.0,0.0010384215991692627
2466971,1.0,2.0,1.0,0.0010384215991692627
2475942,0.0,1.0,1.0,0.0010384215991692627
382910,0.0,1.0,1.0,0.0010384215991692627
4830705,0.0,1.0,1.0,0.0010384215991692627
2914440,0.0,1.0,1.0,0.0010384215991692627
4883014,0.0,1.0,1.0,0.0010384215991692627
4891188,0.0,1.0,1.0,0.0010384215991692627
280333,0.0,1.0,1.0,0.0010384215991692627
283996,0.0,1.0,1.0,0.0010384215991692627
285822,0.0,1.0,1.0,0.0010384215991692627
295183,0.0,1.0,1.0,0.0010384215991692627
305253,0.0,1.0,1.0,0.0010384215991692627
308413,0.0,1.0,1.0,0.0010384215991692627
311509,0.0,1.0,1.0,0.0010384215991692627
318592,1.0,2.0,1.0,0.0010384215991692627
321567,1.0,2.0,1.0,0.0010384215991692627
2916918,0.0,1.0,1.0,0.0010384215991692627
2918955,0.0,1.0,1.0,0.0010384215991692627
2925636,1.0,2.0,1.0,0.0010384215991692627
2488933,0.0,1.0,1.0,0.0010384215991692627
247810,0.0,1.0,1.0,0.0010384215991692627
252646,0.0,1.0,1.0,0.0010384215991692627
268251,0.0,1.0,1.0,0.0010384215991692627
269606,0.0,1.0,1.0,0.0010384215991692627
277383,0.0,1.0,1.0,0.0010384215991692627
4911958,2.0,3.0,1.0,0.0010384215991692627
2881914,0.0,1.0,1.0,0.0010384215991692627
2891408,0.0,1.0,1.0,0.0010384215991692627
2529187,5.0,6.0,1.0,0.0010384215991692627
2535661,0.0,1.0,1.0,0.0010384215991692627
2553299,0.0,1.0,1.0,0.0010384215991692627
2553450,0.0,1.0,1.0,0.0010384215991692627
2555621,0.0,1.0,1.0,0.0010384215991692627
2558204,6.0,7.0,1.0,0.0010384215991692627
2561712,0.0,1.0,1.0,0.0010384215991692627
2567555,0.0,1.0,1.0,0.0010384215991692627
4956511,0.0,1.0,1.0,0.0010384215991692627
180183,0.0,1.0,1.0,0.0010384215991692627
194104,5.0,6.0,1.0,0.0010384215991692627
200278,9.0,10.0,1.0,0.0010384215991692627
202297,0.0,1.0,1.0,0.0010384215991692627
203249,0.0,1.0,1.0,0.0010384215991692627
210158,0.0,1.0,1.0,0.0010384215991692627
211810,1.0,2.0,1.0,0.0010384215991692627
223690,1.0,2.0,1.0,0.0010384215991692627
226341,1.0,2.0,1.0,0.0010384215991692627
2578034,0.0,1.0,1.0,0.0010384215991692627
2583941,0.0,1.0,1.0,0.0010384215991692627
2590256,1.0,2.0,1.0,0.0010384215991692627
2596518,0.0,1.0,1.0,0.0010384215991692627
2875969,0.0,1.0,1.0,0.0010384215991692627
238434,9.0,10.0,1.0,0.0010384215991692627
155091,0.0,1.0,1.0,0.0010384215991692627
155172,3.0,4.0,1.0,0.0010384215991692627
163196,1.0,2.0,1.0,0.0010384215991692627
166971,0.0,1.0,1.0,0.0010384215991692627
2836123,0.0,1.0,1.0,0.0010384215991692627
2853993,0.0,1.0,1.0,0.0010384215991692627
2604507,0.0,1.0,1.0,0.0010384215991692627
2610791,0.0,1.0,1.0,0.0010384215991692627
2620182,0.0,1.0,1.0,0.0010384215991692627
2626154,0.0,1.0,1.0,0.0010384215991692627
2626490,0.0,1.0,1.0,0.0010384215991692627
2632873,2.0,3.0,1.0,0.0010384215991692627
2576484,2.0,3.0,1.0,0.0010384215991692627
4924285,0.0,1.0,1.0,0.0010384215991692627
4936889,0.0,1.0,1.0,0.0010384215991692627
4953972,0.0,1.0,1.0,0.0010384215991692627
5068521,0.0,1.0,1.0,0.0010384215991692627
11120,0.0,1.0,1.0,0.0010384215991692627
2732466,2.0,3.0,1.0,0.0010384215991692627
2750247,0.0,1.0,1.0,0.0010384215991692627
2706436,0.0,1.0,1.0,0.0010384215991692627
2713041,1.0,2.0,1.0,0.0010384215991692627
2723483,0.0,1.0,1.0,0.0010384215991692627
2774299,5.0,6.0,1.0,0.0010384215991692627
2774536,0.0,1.0,1.0,0.0010384215991692627
2779062,0.0,1.0,1.0,0.0010384215991692627
176011,0.0,1.0,1.0,0.0010384215991692627
5002819,0.0,1.0,1.0,0.0010384215991692627
5015375,0.0,1.0,1.0,0.0010384215991692627
5028877,0.0,1.0,1.0,0.0010384215991692627
5029530,0.0,1.0,1.0,0.0010384215991692627
5037641,0.0,1.0,1.0,0.0010384215991692627
61626,0.0,1.0,1.0,0.0010384215991692627
5095125,0.0,1.0,1.0,0.0010384215991692627
5101104,0.0,1.0,1.0,0.0010384215991692627
5127795,0.0,1.0,1.0,0.0010384215991692627
5148696,0.0,1.0,1.0,0.0010384215991692627
5161669,0.0,1.0,1.0,0.0010384215991692627
2729610,0.0,1.0,1.0,0.0010384215991692627
133377,0.0,1.0,1.0,0.0010384215991692627
63690,1.0,2.0,1.0,0.0010384215991692627
67918,0.0,1.0,1.0,0.0010384215991692627
76064,0.0,1.0,1.0,0.0010384215991692627
79220,0.0,1.0,1.0,0.0010384215991692627
84994,0.0,1.0,1.0,0.0010384215991692627
99763,0.0,1.0,1.0,0.0010384215991692627
5045220,0.0,1.0,1.0,0.0010384215991692627
5066805,0.0,1.0,1.0,0.0010384215991692627
106173,2.0,2.0,0.0,0.0
5008466,2.0,2.0,0.0,0.0
2718441,1.0,1.0,0.0,0.0
2690374,1.0,1.0,0.0,0.0
2678261,1.0,1.0,0.0,0.0
2756070,1.0,1.0,0.0,0.0
845650,2.0,2.0,0.0,0.0
837488,1.0,1.0,0.0,0.0
4455776,1.0,1.0,0.0,0.0
4449178,1.0,1.0,0.0,0.0
4370528,1.0,1.0,0.0,0.0
4357323,31.0,31.0,0.0,0.0
4356440,1.0,1.0,0.0,0.0
4355436,1.0,1.0,0.0,0.0
4339360,1.0,1.0,0.0,0.0
864424,1.0,1.0,0.0,0.0
858756,1.0,1.0,0.0,0.0
784897,1.0,1.0,0.0,0.0
2671397,3.0,3.0,0.0,0.0
2651305,2.0,2.0,0.0,0.0
2890111,2.0,2.0,0.0,0.0
2862512,1.0,1.0,0.0,0.0
2782399,1.0,1.0,0.0,0.0
4317228,1.0,1.0,0.0,0.0
893651,1.0,1.0,0.0,0.0
883960,23.0,23.0,0.0,0.0
815311,2.0,2.0,0.0,0.0
941949,1.0,1.0,0.0,0.0
624370,1.0,1.0,0.0,0.0
4512393,1.0,1.0,0.0,0.0
4509039,1.0,1.0,0.0,0.0
964912,2.0,2.0,0.0,0.0
959452,1.0,1.0,0.0,0.0
1025720,1.0,1.0,0.0,0.0
882095,1.0,1.0,0.0,0.0
4294583,2.0,2.0,0.0,0.0
4282670,1.0,1.0,0.0,0.0
1009182,4.0,4.0,0.0,0.0
4220654,3.0,3.0,0.0,0.0
160181,3.0,3.0,0.0,0.0
4980376,1.0,1.0,0.0,0.0
4966058,2.0,2.0,0.0,0.0
2819188,1.0,1.0,0.0,0.0
4185664,1.0,1.0,0.0,0.0
4257541,1.0,1.0,0.0,0.0
4565729,1.0,1.0,0.0,0.0
4564007,1.0,1.0,0.0,0.0
4558987,16.0,16.0,0.0,0.0
4544118,1.0,1.0,0.0,0.0
634390,6.0,6.0,0.0,0.0
4098232,1.0,1.0,0.0,0.0
4095810,6.0,6.0,0.0,0.0
2923541,1.0,1.0,0.0,0.0
2917289,1.0,1.0,0.0,0.0
2540093,1.0,1.0,0.0,0.0
2452793,1.0,1.0,0.0,0.0
2615320,1.0,1.0,0.0,0.0
4085342,1.0,1.0,0.0,0.0
1045172,8.0,8.0,0.0,0.0
1107469,1.0,1.0,0.0,0.0
1154246,2.0,2.0,0.0,0.0
1136776,1.0,1.0,0.0,0.0
1125862,1.0,1.0,0.0,0.0
4015820,1.0,1.0,0.0,0.0
4011278,1.0,1.0,0.0,0.0
4006013,2.0,2.0,0.0,0.0
182358,2.0,2.0,0.0,0.0
4921805,1.0,1.0,0.0,0.0
257909,1.0,1.0,0.0,0.0
2925160,4.0,4.0,0.0,0.0
3999977,2.0,2.0,0.0,0.0
3995452,2.0,2.0,0.0,0.0
3985610,1.0,1.0,0.0,0.0
3975787,13.0,13.0,0.0,0.0
1281603,1.0,1.0,0.0,0.0
4078249,1.0,1.0,0.0,0.0
1366688,2.0,2.0,0.0,0.0
542908,2.0,2.0,0.0,0.0
4625363,1.0,1.0,0.0,0.0
4597130,1.0,1.0,0.0,0.0
4589142,1.0,1.0,0.0,0.0
4583654,2.0,2.0,0.0,0.0
3922126,2.0,2.0,0.0,0.0
3919304,1.0,1.0,0.0,0.0
2426236,1.0,1.0,0.0,0.0
3010881,1.0,1.0,0.0,0.0
2966303,1.0,1.0,0.0,0.0
2964603,2.0,2.0,0.0,0.0
1297315,1.0,1.0,0.0,0.0
1288487,2.0,2.0,0.0,0.0
4633856,1.0,1.0,0.0,0.0
571820,1.0,1.0,0.0,0.0
1404020,13.0,13.0,0.0,0.0
1446405,1.0,1.0,0.0,0.0
1431810,2.0,2.0,0.0,0.0
1488813,1.0,1.0,0.0,0.0
482114,1.0,1.0,0.0,0.0
481876,1.0,1.0,0.0,0.0
1471680,1.0,1.0,0.0,0.0
3807763,2.0,2.0,0.0,0.0
3796207,2.0,2.0,0.0,0.0
3791831,1.0,1.0,0.0,0.0
3042050,2.0,2.0,0.0,0.0
2370324,1.0,1.0,0.0,0.0
2362370,1.0,1.0,0.0,0.0
2433095,1.0,1.0,0.0,0.0
2328010,1.0,1.0,0.0,0.0
317647,1.0,1.0,0.0,0.0
3855599,1.0,1.0,0.0,0.0
1572948,2.0,2.0,0.0,0.0
448398,2.0,2.0,0.0,0.0
4716920,1.0,1.0,0.0,0.0
4715650,1.0,1.0,0.0,0.0
535180,1.0,1.0,0.0,0.0
1483715,1.0,1.0,0.0,0.0
1548278,7.0,7.0,0.0,0.0
3756425,1.0,1.0,0.0,0.0
3747017,11.0,11.0,0.0,0.0
3087458,4.0,4.0,0.0,0.0
285583,6.0,6.0,0.0,0.0
4892060,1.0,1.0,0.0,0.0
4889820,1.0,1.0,0.0,0.0
